x,y,T
0.193039,0.535997,355.922
0.193239,0.53612,355.917
0.193439,0.536242,355.913
0.193639,0.536364,355.909
0.193839,0.536487,355.904
0.194039,0.536609,355.9
0.194239,0.53673,355.896
0.194439,0.536852,355.891
0.194639,0.536973,355.887
0.194839,0.537094,355.883
0.195039,0.537215,355.879
0.195239,0.537336,355.874
0.195439,0.537456,355.87
0.195639,0.537577,355.866
0.195839,0.537697,355.862
0.196039,0.537817,355.857
0.196239,0.537936,355.853
0.196439,0.538056,355.849
0.196639,0.538175,355.845
0.196839,0.538294,355.841
0.197039,0.538413,355.836
0.197239,0.538532,355.832
0.19744,0.538651,355.828
0.197639,0.538769,355.824
0.19784,0.538887,355.82
0.19804,0.539005,355.816
0.19824,0.539123,355.811
0.19844,0.53924,355.807
0.19864,0.539358,355.803
0.19884,0.539475,355.799
0.19904,0.539592,355.795
0.19924,0.539708,355.791
0.19944,0.539825,355.787
0.19964,0.539941,355.783
0.19984,0.540058,355.779
0.20004,0.540174,355.775
0.20024,0.54029,355.77
0.20044,0.540405,355.766
0.20064,0.540521,355.762
0.20084,0.540636,355.758
0.20104,0.540751,355.754
0.20124,0.540866,355.75
0.20144,0.540981,355.746
0.20164,0.541095,355.742
0.20184,0.54121,355.738
0.20204,0.541324,355.734
0.20224,0.541438,355.73
0.202441,0.541552,355.726
0.202641,0.541665,355.722
0.202841,0.541779,355.718
0.203041,0.541892,355.714
0.203241,0.542005,355.71
0.203441,0.542118,355.706
0.203641,0.54223,355.703
0.203841,0.542343,355.699
0.204041,0.542455,355.695
0.204241,0.542568,355.691
0.204441,0.54268,355.687
0.204641,0.542791,355.683
0.204841,0.542903,355.679
0.205041,0.543015,355.675
0.205241,0.543126,355.671
0.205441,0.543237,355.667
0.205641,0.543348,355.664
0.205841,0.543459,355.66
0.206041,0.543569,355.656
0.206241,0.54368,355.652
0.206441,0.54379,355.648
0.206641,0.5439,355.644
0.206841,0.54401,355.64
0.207041,0.54412,355.637
0.207241,0.544229,355.633
0.207441,0.544339,355.629
0.207641,0.544448,355.625
0.207842,0.544557,355.621
0.208042,0.544666,355.618
0.208242,0.544774,355.614
0.208442,0.544883,355.61
0.208642,0.544991,355.606
0.208842,0.545099,355.603
0.209042,0.545208,355.599
0.209242,0.545315,355.595
0.209442,0.545423,355.591
0.209642,0.545531,355.588
0.209842,0.545638,355.584
0.210042,0.545745,355.58
0.210242,0.545852,355.577
0.210442,0.545959,355.573
0.210642,0.546066,355.569
0.210842,0.546172,355.565
0.211042,0.546279,355.562
0.211242,0.546385,355.558
0.211442,0.546491,355.554
0.211642,0.546597,355.551
0.211842,0.546703,355.547
0.212042,0.546808,355.543
0.212242,0.546914,355.54
0.212443,0.547019,355.536
0.212643,0.547124,355.533
0.212843,0.547229,355.529
0.213043,0.547334,355.525
0.213243,0.547438,355.522
0.213443,0.547543,355.518
0.213643,0.547647,355.514
0.213843,0.547751,355.511
0.214043,0.547855,355.507
0.214243,0.547959,355.504
0.214443,0.548063,355.5
0.214643,0.548166,355.497
0.214843,0.54827,355.493
0.215043,0.548373,355.489
0.215243,0.548476,355.486
0.215443,0.548579,355.482
0.215643,0.548682,355.479
0.215843,0.548784,355.475
0.216043,0.548887,355.472
0.216243,0.548989,355.468
0.216443,0.549091,355.465
0.216643,0.549193,355.461
0.216843,0.549295,355.458
0.217043,0.549397,355.454
0.217243,0.549498,355.451
0.217443,0.5496,355.447
0.217643,0.549701,355.444
0.217844,0.549802,355.44
0.218044,0.549903,355.437
0.218244,0.550004,355.433
0.218444,0.550105,355.43
0.218644,0.550205,355.427
0.218844,0.550306,355.423
0.219044,0.550406,355.42
0.219244,0.550506,355.416
0.219444,0.550606,355.413
0.219644,0.550706,355.409
0.219844,0.550805,355.406
0.220044,0.550905,355.403
0.220244,0.551004,355.399
0.220444,0.551103,355.396
0.220644,0.551202,355.392
0.220844,0.551301,355.389
0.221044,0.5514,355.386
0.221244,0.551499,355.382
0.221444,0.551597,355.379
0.221644,0.551696,355.376
0.221844,0.551794,355.372
0.222044,0.551892,355.369
0.222244,0.55199,355.366
0.222445,0.552088,355.362
0.222644,0.552186,355.359
0.222845,0.552283,355.356
0.223045,0.552381,355.352
0.223245,0.552478,355.349
0.223445,0.552575,355.346
0.223645,0.552672,355.342
0.223845,0.552769,355.339
0.224045,0.552865,355.336
0.224245,0.552962,355.332
0.224445,0.553059,355.329
0.224645,0.553155,355.326
0.224845,0.553251,355.323
0.225045,0.553347,355.319
0.225245,0.553443,355.316
0.225445,0.553539,355.313
0.225645,0.553634,355.31
0.225845,0.55373,355.306
0.226045,0.553825,355.303
0.226245,0.553921,355.3
0.226445,0.554016,355.297
0.226645,0.554111,355.294
0.226845,0.554205,355.29
0.227045,0.5543,355.287
0.227245,0.554395,355.284
0.227445,0.554489,355.281
0.227646,0.554583,355.278
0.227846,0.554678,355.274
0.228046,0.554772,355.271
0.228246,0.554866,355.268
0.228446,0.554959,355.265
0.228646,0.555053,355.262
0.228846,0.555147,355.258
0.229046,0.55524,355.255
0.229246,0.555333,355.252
0.229446,0.555427,355.249
0.229646,0.55552,355.246
0.229846,0.555613,355.243
0.230046,0.555705,355.24
0.230246,0.555798,355.237
0.230446,0.555891,355.233
0.230646,0.555983,355.23
0.230846,0.556076,355.227
0.231046,0.556168,355.224
0.231246,0.55626,355.221
0.231446,0.556352,355.218
0.231646,0.556444,355.215
0.231846,0.556535,355.212
0.232046,0.556627,355.209
0.232246,0.556718,355.206
0.232447,0.556809,355.203
0.232646,0.556901,355.199
0.232847,0.556992,355.196
0.233047,0.557083,355.193
0.233247,0.557174,355.19
0.233447,0.557264,355.187
0.233647,0.557355,355.184
0.233847,0.557445,355.181
0.234047,0.557536,355.178
0.234247,0.557626,355.175
0.234447,0.557716,355.172
0.234647,0.557806,355.169
0.234847,0.557896,355.166
0.235047,0.557986,355.163
0.235247,0.558076,355.16
0.235447,0.558165,355.157
0.235647,0.558254,355.154
0.235847,0.558344,355.151
0.236047,0.558433,355.148
0.236247,0.558522,355.145
0.236447,0.558611,355.142
0.236647,0.5587,355.139
0.236847,0.558789,355.136
0.237047,0.558877,355.133
0.237247,0.558966,355.13
0.237448,0.559054,355.127
0.237648,0.559143,355.124
0.237848,0.559231,355.122
0.238048,0.559319,355.119
0.238248,0.559407,355.116
0.238448,0.559495,355.113
0.238648,0.559582,355.11
0.238848,0.55967,355.107
0.239048,0.559757,355.104
0.239248,0.559845,355.101
0.239448,0.559932,355.098
0.239648,0.560019,355.095
0.239848,0.560107,355.092
0.240048,0.560193,355.09
0.240248,0.56028,355.087
0.240448,0.560367,355.084
0.240648,0.560454,355.081
0.240848,0.56054,355.078
0.241048,0.560627,355.075
0.241248,0.560713,355.072
0.241448,0.560799,355.069
0.241648,0.560885,355.067
0.241848,0.560971,355.064
0.242048,0.561057,355.061
0.242248,0.561143,355.058
0.242448,0.561229,355.055
0.242648,0.561314,355.052
0.242849,0.5614,355.05
0.243049,0.561485,355.047
0.243249,0.56157,355.044
0.243449,0.561656,355.041
0.243649,0.561741,355.038
0.243849,0.561826,355.036
0.244049,0.56191,355.033
0.244249,0.561995,355.03
0.244449,0.56208,355.027
0.244649,0.562164,355.024
0.244849,0.562249,355.022
0.245049,0.562333,355.019
0.245249,0.562417,355.016
0.245449,0.562501,355.013
0.245649,0.562585,355.011
0.245849,0.562669,355.008
0.246049,0.562753,355.005
0.246249,0.562837,355.002
0.246449,0.562921,355
0.246649,0.563004,354.997
0.246849,0.563088,354.994
0.247049,0.563171,354.991
0.247249,0.563254,354.989
0.24745,0.563337,354.986
0.24765,0.56342,354.983
0.24785,0.563503,354.98
0.24805,0.563586,354.978
0.24825,0.563669,354.975
0.24845,0.563752,354.972
0.24865,0.563834,354.97
0.24885,0.563917,354.967
0.24905,0.563999,354.964
0.24925,0.564081,354.962
0.24945,0.564163,354.959
0.24965,0.564246,354.956
0.24985,0.564327,354.954
0.25005,0.564409,354.951
0.25025,0.564491,354.948
0.25045,0.564573,354.946
0.25065,0.564654,354.943
0.25085,0.564736,354.94
0.25105,0.564817,354.938
0.25125,0.564899,354.935
0.25145,0.56498,354.932
0.25165,0.565061,354.93
0.25185,0.565142,354.927
0.25205,0.565223,354.924
0.25225,0.565304,354.922
0.25245,0.565385,354.919
0.25265,0.565466,354.916
0.252851,0.565546,354.914
0.253051,0.565627,354.911
0.253251,0.565707,354.909
0.253451,0.565787,354.906
0.253651,0.565867,354.903
0.253851,0.565948,354.901
0.254051,0.566028,354.898
0.254251,0.566108,354.896
0.254451,0.566188,354.893
0.254651,0.566267,354.89
0.254851,0.566347,354.888
0.255051,0.566427,354.885
0.255251,0.566506,354.883
0.255451,0.566586,354.88
0.255651,0.566665,354.878
0.255851,0.566744,354.875
0.256051,0.566823,354.873
0.256251,0.566903,354.87
0.256451,0.566982,354.867
0.256651,0.56706,354.865
0.256851,0.567139,354.862
0.257051,0.567218,354.86
0.257252,0.567297,354.857
0.257452,0.567375,354.855
0.257652,0.567454,354.852
0.257852,0.567532,354.85
0.258052,0.567611,354.847
0.258252,0.567689,354.845
0.258452,0.567767,354.842
0.258652,0.567845,354.84
0.258852,0.567923,354.837
0.259052,0.568001,354.835
0.259252,0.568079,354.832
0.259452,0.568156,354.83
0.259652,0.568234,354.827
0.259852,0.568312,354.825
0.260052,0.568389,354.822
0.260252,0.568467,354.82
0.260452,0.568544,354.817
0.260652,0.568621,354.815
0.260852,0.568699,354.812
0.261052,0.568776,354.81
0.261252,0.568853,354.807
0.261452,0.568929,354.805
0.261652,0.569006,354.802
0.261852,0.569083,354.8
0.262052,0.56916,354.797
0.262253,0.569237,354.795
0.262453,0.569313,354.793
0.262652,0.56939,354.79
0.262853,0.569466,354.788
0.263053,0.569542,354.785
0.263253,0.569618,354.783
0.263453,0.569695,354.78
0.263653,0.569771,354.778
0.263853,0.569847,354.776
0.264053,0.569923,354.773
0.264253,0.569998,354.771
0.264453,0.570074,354.768
0.264653,0.57015,354.766
0.264853,0.570225,354.764
0.265053,0.570301,354.761
0.265253,0.570376,354.759
0.265453,0.570452,354.756
0.265653,0.570527,354.754
0.265853,0.570602,354.752
0.266053,0.570678,354.749
0.266253,0.570753,354.747
0.266453,0.570828,354.744
0.266653,0.570903,354.742
0.266853,0.570977,354.74
0.267053,0.571052,354.737
0.267253,0.571127,354.735
0.267453,0.571202,354.733
0.267653,0.571276,354.73
0.267854,0.571351,354.728
0.268054,0.571425,354.726
0.268254,0.571499,354.723
0.268454,0.571574,354.721
0.268654,0.571648,354.719
0.268854,0.571722,354.716
0.269054,0.571796,354.714
0.269254,0.57187,354.712
0.269454,0.571944,354.709
0.269654,0.572018,354.707
0.269854,0.572092,354.705
0.270054,0.572165,354.702
0.270254,0.572239,354.7
0.270454,0.572313,354.698
0.270654,0.572386,354.695
0.270854,0.57246,354.693
0.271054,0.572533,354.691
0.271254,0.572606,354.688
0.271454,0.572679,354.686
0.271654,0.572753,354.684
0.271854,0.572826,354.681
0.272054,0.572899,354.679
0.272254,0.572972,354.677
0.272455,0.573044,354.675
0.272655,0.573117,354.672
0.272855,0.57319,354.67
0.273055,0.573263,354.668
0.273255,0.573335,354.666
0.273455,0.573408,354.663
0.273655,0.57348,354.661
0.273855,0.573553,354.659
0.274055,0.573625,354.656
0.274255,0.573698,354.654
0.274455,0.57377,354.652
0.274655,0.573842,354.65
0.274855,0.573914,354.647
0.275055,0.573986,354.645
0.275255,0.574058,354.643
0.275455,0.57413,354.641
0.275655,0.574202,354.639
0.275855,0.574274,354.636
0.276055,0.574345,354.634
0.276255,0.574417,354.632
0.276455,0.574488,354.63
0.276655,0.57456,354.627
0.276855,0.574631,354.625
0.277055,0.574703,354.623
0.277256,0.574774,354.621
0.277456,0.574845,354.619
0.277656,0.574917,354.616
0.277856,0.574988,354.614
0.278056,0.575059,354.612
0.278256,0.57513,354.61
0.278456,0.575201,354.608
0.278656,0.575272,354.605
0.278856,0.575342,354.603
0.279056,0.575413,354.601
0.279256,0.575484,354.599
0.279456,0.575555,354.597
0.279656,0.575625,354.594
0.279856,0.575696,354.592
0.280056,0.575766,354.59
0.280256,0.575837,354.588
0.280456,0.575907,354.586
0.280656,0.575977,354.584
0.280856,0.576047,354.581
0.281056,0.576118,354.579
0.281256,0.576188,354.577
0.281456,0.576258,354.575
0.281656,0.576328,354.573
0.281856,0.576398,354.571
0.282056,0.576468,354.568
0.282257,0.576537,354.566
0.282456,0.576607,354.564
0.282656,0.576677,354.562
0.282857,0.576747,354.56
0.283057,0.576816,354.558
0.283257,0.576886,354.556
0.283457,0.576955,354.554
0.283657,0.577025,354.551
0.283857,0.577094,354.549
0.284057,0.577163,354.547
0.284257,0.577233,354.545
0.284457,0.577302,354.543
0.284657,0.577371,354.541
0.284857,0.57744,354.539
0.285057,0.577509,354.537
0.285257,0.577578,354.534
0.285457,0.577647,354.532
0.285657,0.577716,354.53
0.285857,0.577785,354.528
0.286057,0.577854,354.526
0.286257,0.577922,354.524
0.286457,0.577991,354.522
0.286657,0.578059,354.52
0.286857,0.578128,354.518
0.287057,0.578197,354.516
0.287257,0.578265,354.514
0.287457,0.578333,354.511
0.287657,0.578402,354.509
0.287858,0.57847,354.507
0.288058,0.578538,354.505
0.288258,0.578606,354.503
0.288458,0.578674,354.501
0.288658,0.578743,354.499
0.288858,0.578811,354.497
0.289058,0.578879,354.495
0.289258,0.578946,354.493
0.289458,0.579014,354.491
0.289658,0.579082,354.489
0.289858,0.57915,354.487
0.290058,0.579218,354.485
0.290258,0.579285,354.483
0.290458,0.579353,354.481
0.290658,0.579421,354.479
0.290858,0.579488,354.477
0.291058,0.579556,354.474
0.291258,0.579623,354.472
0.291458,0.57969,354.47
0.291658,0.579758,354.468
0.291858,0.579825,354.466
0.292058,0.579892,354.464
0.292259,0.579959,354.462
0.292459,0.580026,354.46
0.292659,0.580094,354.458
0.292859,0.58016,354.456
0.293059,0.580227,354.454
0.293259,0.580294,354.452
0.293459,0.580361,354.45
0.293659,0.580428,354.448
0.293859,0.580495,354.446
0.294059,0.580562,354.444
0.294259,0.580628,354.442
0.294459,0.580695,354.44
0.294659,0.580762,354.438
0.294859,0.580828,354.436
0.295059,0.580895,354.434
0.295259,0.580961,354.432
0.295459,0.581028,354.43
0.295659,0.581094,354.428
0.295859,0.58116,354.426
0.296059,0.581227,354.424
0.296259,0.581293,354.422
0.296459,0.581359,354.42
0.296659,0.581425,354.418
0.296859,0.581491,354.416
0.297059,0.581557,354.415
0.29726,0.581623,354.413
0.29746,0.581689,354.411
0.297659,0.581755,354.409
0.29786,0.581821,354.407
0.29806,0.581887,354.405
0.29826,0.581953,354.403
0.29846,0.582018,354.401
0.29866,0.582084,354.399
0.29886,0.58215,354.397
0.29906,0.582215,354.395
0.29926,0.582281,354.393
0.29946,0.582347,354.391
0.29966,0.582412,354.389
0.29986,0.582478,354.387
0.30006,0.582543,354.385
0.30026,0.582608,354.383
0.30046,0.582674,354.381
0.30066,0.582739,354.379
0.30086,0.582804,354.378
0.30106,0.582869,354.376
0.30126,0.582934,354.374
0.30146,0.583,354.372
0.30166,0.583065,354.37
0.30186,0.58313,354.368
0.30206,0.583195,354.366
0.30226,0.58326,354.364
0.30246,0.583325,354.362
0.30266,0.583389,354.36
0.302861,0.583454,354.358
0.303061,0.583519,354.357
0.303261,0.583584,354.355
0.303461,0.583649,354.353
0.303661,0.583713,354.351
0.303861,0.583778,354.349
0.304061,0.583842,354.347
0.304261,0.583907,354.345
0.304461,0.583972,354.343
0.304661,0.584036,354.341
0.304861,0.5841,354.339
0.305061,0.584165,354.338
0.305261,0.584229,354.336
0.305461,0.584293,354.334
0.305661,0.584358,354.332
0.305861,0.584422,354.33
0.306061,0.584486,354.328
0.306261,0.58455,354.326
0.306461,0.584615,354.324
0.306661,0.584679,354.323
0.306861,0.584743,354.321
